"cell_count","exp_day","chamber","test","rpm"
2213750,61,"6","succesful1.6","1.25RPM"
1829650,61,"8","succesful1.6","1.25RPM"
1710100,61,"8","succesful1.6","1.25RPM"
1777950,61,"8","succesful1.6","1.25RPM"
2249500,61,"9","succesful1.6","1.25RPM"
2211300,61,"9","succesful1.6","1.25RPM"
2194900,61,"9","succesful1.6","1.25RPM"
1820950,61,"10","succesful1.6","1.25RPM"
1732600,61,"10","succesful1.6","1.25RPM"
1796150,61,"10","succesful1.6","1.25RPM"
2494650,61,"13","succesful1.6","1.25RPM"
2550750,61,"13","succesful1.6","1.25RPM"
2614750,61,"13","succesful1.6","1.25RPM"
2229350,62,"4","succesful1.6","1.25RPM"
2086550,62,"4","succesful1.6","1.25RPM"
2233600,62,"4","succesful1.6","1.25RPM"
1700000,62,"6","succesful1.6","1.25RPM"
1702950,62,"6","succesful1.6","1.25RPM"
1657150,62,"6","succesful1.6","1.25RPM"
1414700,62,"8","succesful1.6","1.25RPM"
1495700,62,"8","succesful1.6","1.25RPM"
1583950,62,"8","succesful1.6","1.25RPM"
1484500,62,"9","succesful1.6","1.25RPM"
1591900,62,"9","succesful1.6","1.25RPM"
1581750,62,"9","succesful1.6","1.25RPM"
1504650,62,"10","succesful1.6","1.25RPM"
1480300,62,"10","succesful1.6","1.25RPM"
1535600,62,"10","succesful1.6","1.25RPM"
1902200,62,"13","succesful1.6","1.25RPM"
1879100,62,"13","succesful1.6","1.25RPM"
1818600,62,"13","succesful1.6","1.25RPM"
1267600,63,"4","succesful1.6","1.25RPM"
1280950,63,"4","succesful1.6","1.25RPM"
1212000,63,"4","succesful1.6","1.25RPM"
1522550,63,"6","succesful1.6","1.25RPM"
1442100,63,"6","succesful1.6","1.25RPM"
1515850,63,"6","succesful1.6","1.25RPM"
1328350,63,"8","succesful1.6","1.25RPM"
1359850,63,"8","succesful1.6","1.25RPM"
1221900,63,"8","succesful1.6","1.25RPM"
1612100,63,"9","succesful1.6","1.25RPM"
1500100,63,"9","succesful1.6","1.25RPM"
1522050,63,"9","succesful1.6","1.25RPM"
1012650,63,"10","succesful1.6","1.25RPM"
1162550,63,"10","succesful1.6","1.25RPM"
1100650,63,"10","succesful1.6","1.25RPM"
2288800,63,"13","succesful1.6","1.25RPM"
2350700,63,"13","succesful1.6","1.25RPM"
2226300,63,"13","succesful1.6","1.25RPM"
1891000,64,"4","succesful1.6","1.25RPM"
1784900,64,"4","succesful1.6","1.25RPM"
1735700,64,"4","succesful1.6","1.25RPM"
1332200,64,"6","succesful1.6","1.25RPM"
1419100,64,"6","succesful1.6","1.25RPM"
1287600,64,"6","succesful1.6","1.25RPM"
1194150,64,"8","succesful1.6","1.25RPM"
1174000,64,"8","succesful1.6","1.25RPM"
1220350,64,"8","succesful1.6","1.25RPM"
1486000,64,"9","succesful1.6","1.25RPM"
1543000,64,"9","succesful1.6","1.25RPM"
1492000,64,"9","succesful1.6","1.25RPM"
1503100,64,"10","succesful1.6","1.25RPM"
1376950,64,"10","succesful1.6","1.25RPM"
1491500,64,"10","succesful1.6","1.25RPM"
2663400,64,"13","succesful1.6","1.25RPM"
2496800,64,"13","succesful1.6","1.25RPM"
2603200,64,"13","succesful1.6","1.25RPM"
2919350,65,"4","succesful1.6","1.25RPM"
2984650,65,"4","succesful1.6","1.25RPM"
2871550,65,"4","succesful1.6","1.25RPM"
1635400,65,"6","succesful1.6","1.25RPM"
1637300,65,"6","succesful1.6","1.25RPM"
1569850,65,"6","succesful1.6","1.25RPM"
1314550,65,"8","succesful1.6","1.25RPM"
1265400,65,"8","succesful1.6","1.25RPM"
1309600,65,"8","succesful1.6","1.25RPM"
2344300,65,"9","succesful1.6","1.25RPM"
2389700,65,"9","succesful1.6","1.25RPM"
2320250,65,"9","succesful1.6","1.25RPM"
1665300,65,"10","succesful1.6","1.25RPM"
1813950,65,"10","succesful1.6","1.25RPM"
1617200,65,"10","succesful1.6","1.25RPM"
2907100,65,"13","succesful1.6","1.25RPM"
3077800,65,"13","succesful1.6","1.25RPM"
3122850,65,"13","succesful1.6","1.25RPM"
1899400,66,"4","succesful1.6","1.25RPM"
1799750,66,"4","succesful1.6","1.25RPM"
1692350,66,"4","succesful1.6","1.25RPM"
1499600,66,"6","succesful1.6","1.25RPM"
1464100,66,"6","succesful1.6","1.25RPM"
1470350,66,"6","succesful1.6","1.25RPM"
1085950,66,"8","succesful1.6","1.25RPM"
1176200,66,"8","succesful1.6","1.25RPM"
1106900,66,"8","succesful1.6","1.25RPM"
1072350,66,"9","succesful1.6","1.25RPM"
1128650,66,"9","succesful1.6","1.25RPM"
1141350,66,"9","succesful1.6","1.25RPM"
1482500,66,"10","succesful1.6","1.25RPM"
1415900,66,"10","succesful1.6","1.25RPM"
1469050,66,"10","succesful1.6","1.25RPM"
2638600,66,"13","succesful1.6","1.25RPM"
2553350,66,"13","succesful1.6","1.25RPM"
2799800,66,"13","succesful1.6","1.25RPM"
1736100,67,"4","succesful1.6","1.25RPM"
1848350,67,"4","succesful1.6","1.25RPM"
1888200,67,"4","succesful1.6","1.25RPM"
1098900,67,"6","succesful1.6","1.25RPM"
989750,67,"6","succesful1.6","1.25RPM"
1145350,67,"6","succesful1.6","1.25RPM"
1008700,67,"8","succesful1.6","1.25RPM"
1140000,67,"8","succesful1.6","1.25RPM"
1062150,67,"8","succesful1.6","1.25RPM"
1034100,67,"9","succesful1.6","1.25RPM"
1031200,67,"9","succesful1.6","1.25RPM"
1076100,67,"9","succesful1.6","1.25RPM"
1627150,67,"10","succesful1.6","1.25RPM"
1625900,67,"10","succesful1.6","1.25RPM"
1631100,67,"10","succesful1.6","1.25RPM"
2088850,67,"13","succesful1.6","1.25RPM"
2211800,67,"13","succesful1.6","1.25RPM"
2213300,67,"13","succesful1.6","1.25RPM"
1785650,68,"4","succesful1.6","1.25RPM"
2024000,68,"4","succesful1.6","1.25RPM"
1911400,68,"4","succesful1.6","1.25RPM"
985350,68,"6","succesful1.6","1.25RPM"
1006450,68,"6","succesful1.6","1.25RPM"
945450,68,"6","succesful1.6","1.25RPM"
971700,68,"8","succesful1.6","1.25RPM"
858300,68,"8","succesful1.6","1.25RPM"
981050,68,"8","succesful1.6","1.25RPM"
948950,68,"9","succesful1.6","1.25RPM"
988750,68,"9","succesful1.6","1.25RPM"
1031600,68,"9","succesful1.6","1.25RPM"
1442800,68,"10","succesful1.6","1.25RPM"
1513950,68,"10","succesful1.6","1.25RPM"
1516350,68,"10","succesful1.6","1.25RPM"
1001300,68,"13","succesful1.6","1.25RPM"
858850,68,"13","succesful1.6","1.25RPM"
766300,68,"13","succesful1.6","1.25RPM"
1852000,69,"4","succesful1.6","1.25RPM"
1917200,69,"4","succesful1.6","1.25RPM"
2004400,69,"4","succesful1.6","1.25RPM"
1116450,69,"6","succesful1.6","1.25RPM"
1066150,69,"6","succesful1.6","1.25RPM"
1130900,69,"6","succesful1.6","1.25RPM"
924300,69,"8","succesful1.6","1.25RPM"
979150,69,"8","succesful1.6","1.25RPM"
943750,69,"8","succesful1.6","1.25RPM"
921650,69,"9","succesful1.6","1.25RPM"
1042800,69,"9","succesful1.6","1.25RPM"
1034300,69,"9","succesful1.6","1.25RPM"
1544750,69,"10","succesful1.6","1.25RPM"
1586150,69,"10","succesful1.6","1.25RPM"
1571850,69,"10","succesful1.6","1.25RPM"
1971450,69,"13","succesful1.6","1.25RPM"
2033850,69,"13","succesful1.6","1.25RPM"
1980550,69,"13","succesful1.6","1.25RPM"
1967150,70,"4","succesful1.6","1.25RPM"
1980100,70,"4","succesful1.6","1.25RPM"
1822450,70,"4","succesful1.6","1.25RPM"
1035800,70,"6","succesful1.6","1.25RPM"
1035600,70,"6","succesful1.6","1.25RPM"
990300,70,"6","succesful1.6","1.25RPM"
854650,70,"8","succesful1.6","1.25RPM"
872450,70,"8","succesful1.6","1.25RPM"
894700,70,"8","succesful1.6","1.25RPM"
1016350,70,"9","succesful1.6","1.25RPM"
1124200,70,"9","succesful1.6","1.25RPM"
1075950,70,"9","succesful1.6","1.25RPM"
1660850,70,"10","succesful1.6","1.25RPM"
1660300,70,"10","succesful1.6","1.25RPM"
1680250,70,"10","succesful1.6","1.25RPM"
2002850,70,"13","succesful1.6","1.25RPM"
2144000,70,"13","succesful1.6","1.25RPM"
2022850,70,"13","succesful1.6","1.25RPM"
2007950,71,"4","succesful1.6","1.25RPM"
2150350,71,"4","succesful1.6","1.25RPM"
2203600,71,"4","succesful1.6","1.25RPM"
963700,71,"6","succesful1.6","1.25RPM"
1010200,71,"6","succesful1.6","1.25RPM"
955500,71,"6","succesful1.6","1.25RPM"
1071500,71,"8","succesful1.6","1.25RPM"
1063700,71,"8","succesful1.6","1.25RPM"
1094000,71,"8","succesful1.6","1.25RPM"
1119850,71,"9","succesful1.6","1.25RPM"
1196550,71,"9","succesful1.6","1.25RPM"
1149750,71,"9","succesful1.6","1.25RPM"
1598750,71,"10","succesful1.6","1.25RPM"
1706400,71,"10","succesful1.6","1.25RPM"
1656350,71,"10","succesful1.6","1.25RPM"
2323950,71,"13","succesful1.6","1.25RPM"
2357300,71,"13","succesful1.6","1.25RPM"
2370500,71,"13","succesful1.6","1.25RPM"
1612900,72,"4","succesful1.6","1.25RPM"
1911650,72,"4","succesful1.6","1.25RPM"
1751650,72,"4","succesful1.6","1.25RPM"
993350,72,"6","succesful1.6","1.25RPM"
942650,72,"6","succesful1.6","1.25RPM"
856200,72,"6","succesful1.6","1.25RPM"
940300,72,"8","succesful1.6","1.25RPM"
898400,72,"8","succesful1.6","1.25RPM"
928400,72,"8","succesful1.6","1.25RPM"
1145650,72,"9","succesful1.6","1.25RPM"
1066250,72,"9","succesful1.6","1.25RPM"
950200,72,"9","succesful1.6","1.25RPM"
1497350,72,"10","succesful1.6","1.25RPM"
1579450,72,"10","succesful1.6","1.25RPM"
1420450,72,"10","succesful1.6","1.25RPM"
2699200,72,"13","succesful1.6","1.25RPM"
2746450,72,"13","succesful1.6","1.25RPM"
2541250,72,"13","succesful1.6","1.25RPM"
1551950,73,"4","succesful1.6","1.25RPM"
1649900,73,"4","succesful1.6","1.25RPM"
1599000,73,"4","succesful1.6","1.25RPM"
1137200,73,"6","succesful1.6","1.25RPM"
1032450,73,"6","succesful1.6","1.25RPM"
1077550,73,"6","succesful1.6","1.25RPM"
1009850,73,"8","succesful1.6","1.25RPM"
1029750,73,"8","succesful1.6","1.25RPM"
1009250,73,"8","succesful1.6","1.25RPM"
1119100,73,"9","succesful1.6","1.25RPM"
993350,73,"9","succesful1.6","1.25RPM"
1186350,73,"9","succesful1.6","1.25RPM"
1322000,73,"10","succesful1.6","1.25RPM"
1365000,73,"10","succesful1.6","1.25RPM"
1401900,73,"10","succesful1.6","1.25RPM"
2151200,73,"13","succesful1.6","1.25RPM"
2360250,73,"13","succesful1.6","1.25RPM"
2304300,73,"13","succesful1.6","1.25RPM"
1625550,74,"4","succesful1.6","1.25RPM"
1631400,74,"4","succesful1.6","1.25RPM"
1506700,74,"4","succesful1.6","1.25RPM"
868200,74,"6","succesful1.6","1.25RPM"
880300,74,"6","succesful1.6","1.25RPM"
907100,74,"6","succesful1.6","1.25RPM"
901100,74,"8","succesful1.6","1.25RPM"
863850,74,"8","succesful1.6","1.25RPM"
933050,74,"8","succesful1.6","1.25RPM"
1108650,74,"9","succesful1.6","1.25RPM"
1134850,74,"9","succesful1.6","1.25RPM"
1153200,74,"9","succesful1.6","1.25RPM"
1482700,74,"10","succesful1.6","1.25RPM"
1472750,74,"10","succesful1.6","1.25RPM"
1423500,74,"10","succesful1.6","1.25RPM"
2283900,74,"13","succesful1.6","1.25RPM"
2324450,74,"13","succesful1.6","1.25RPM"
2517550,74,"13","succesful1.6","1.25RPM"
1765250,75,"4","succesful1.6","1.25RPM"
1818400,75,"4","succesful1.6","1.25RPM"
1785350,75,"4","succesful1.6","1.25RPM"
843600,75,"6","succesful1.6","1.25RPM"
861600,75,"6","succesful1.6","1.25RPM"
872150,75,"6","succesful1.6","1.25RPM"
742350,75,"8","succesful1.6","1.25RPM"
806550,75,"8","succesful1.6","1.25RPM"
816950,75,"8","succesful1.6","1.25RPM"
1086950,75,"9","succesful1.6","1.25RPM"
1022750,75,"9","succesful1.6","1.25RPM"
1079900,75,"9","succesful1.6","1.25RPM"
1220900,75,"10","succesful1.6","1.25RPM"
1253150,75,"10","succesful1.6","1.25RPM"
1223350,75,"10","succesful1.6","1.25RPM"
2135050,75,"13","succesful1.6","1.25RPM"
2348500,75,"13","succesful1.6","1.25RPM"
2270300,75,"13","succesful1.6","1.25RPM"
1622650,76,"4","succesful1.6","1.25RPM"
1679950,76,"4","succesful1.6","1.25RPM"
1774750,76,"4","succesful1.6","1.25RPM"
818650,76,"6","succesful1.6","1.25RPM"
955650,76,"6","succesful1.6","1.25RPM"
807850,76,"6","succesful1.6","1.25RPM"
610500,76,"8","succesful1.6","1.25RPM"
652900,76,"8","succesful1.6","1.25RPM"
680150,76,"8","succesful1.6","1.25RPM"
831450,76,"9","succesful1.6","1.25RPM"
880050,76,"9","succesful1.6","1.25RPM"
820850,76,"9","succesful1.6","1.25RPM"
1174600,76,"10","succesful1.6","1.25RPM"
1066450,76,"10","succesful1.6","1.25RPM"
1167450,76,"10","succesful1.6","1.25RPM"
1363350,76,"13","succesful1.6","1.25RPM"
1567800,76,"13","succesful1.6","1.25RPM"
1473100,76,"13","succesful1.6","1.25RPM"
